SpeciesID,OwnerID,CountryID,FarmID,CompanyID,ProcessingID,CertificationID,ColorID,Harvest.Year,Grading.Date,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Cupper.Points,Total.Cup.Points,Moisture,Category.One.Defects,Quakers,Category.Two.Defects,Expiration,CoffeeID
1,150.0,10.0,463.0,386.0,1.0,8,1.0,2013,"March 29th, 2013",7.5,7.42,7.42,7.67,7.42,7.58,10.0,10.0,10.0,7.42,82.42,0.12,0,0.0,5,"March 29th, 2014",693
1,87.0,10.0,464.0,170.0,5.0,8,1.0,2012,"September 11th, 2012",7.42,7.58,7.5,7.42,7.58,7.5,10.0,10.0,10.0,7.42,82.42,0.13,0,0.0,2,"September 11th, 2013",694
1,194.0,10.0,465.0,,1.0,8,1.0,2012,"September 10th, 2012",7.42,7.58,7.33,7.58,7.5,7.5,10.0,10.0,10.0,7.5,82.42,0.14,0,0.0,9,"September 10th, 2013",695
1,88.0,10.0,466.0,306.0,1.0,8,1.0,2012,"August 31st, 2012",7.75,7.33,7.25,7.58,7.58,7.33,10.0,10.0,10.0,7.58,82.42,0.13,0,0.0,1,"August 31st, 2013",696
1,195.0,10.0,467.0,,1.0,8,1.0,2012,"July 25th, 2012",7.5,7.58,7.33,7.5,7.5,7.5,10.0,10.0,10.0,7.5,82.42,0.11,0,0.0,0,"July 25th, 2013",697
1,196.0,10.0,468.0,,1.0,8,1.0,2012,"July 11th, 2012",7.58,7.58,7.17,7.5,7.5,7.5,10.0,10.0,10.0,7.58,82.42,0.14,0,0.0,6,"July 11th, 2013",698
1,197.0,10.0,469.0,,1.0,8,1.0,2012,"July 3rd, 2012",7.58,7.33,7.33,7.58,7.5,7.5,10.0,10.0,10.0,7.58,82.42,0.11,0,0.0,0,"July 3rd, 2013",699
1,198.0,10.0,470.0,,1.0,8,,2012,"June 6th, 2012",7.67,7.58,7.33,7.42,7.58,7.33,10.0,10.0,10.0,7.5,82.42,0.13,0,0.0,4,"June 6th, 2013",700
1,199.0,10.0,471.0,561.0,1.0,8,3.0,2012,"April 9th, 2012",7.83,7.5,7.42,7.67,7.17,7.33,10.0,10.0,10.0,7.5,82.42,0.12,0,0.0,0,"April 9th, 2013",701
1,45.0,18.0,,562.0,3.0,5,,2012,"January 31st, 2012",7.67,7.33,7.25,7.42,7.5,7.67,10.0,10.0,10.0,7.58,82.42,0.0,0,0.0,2,"January 30th, 2013",702
1,14.0,3.0,,563.0,3.0,9,5.0,2012,"January 23rd, 2012",7.75,7.5,7.42,7.42,7.5,7.42,10.0,10.0,10.0,7.42,82.42,0.11,0,0.0,2,"January 22nd, 2013",703
1,32.0,18.0,,564.0,1.0,5,1.0,2011,"December 22nd, 2011",7.33,7.58,7.17,7.58,7.42,7.58,10.0,10.0,10.0,7.75,82.42,0.0,0,0.0,2,"December 21st, 2012",704
1,32.0,18.0,,,,5,,3T/2011,"September 22nd, 2011",7.58,7.25,7.42,7.25,7.58,7.83,10.0,10.0,10.0,7.5,82.42,0.02,0,0.0,1,"September 21st, 2012",705
1,16.0,12.0,474.0,566.0,1.0,11,1.0,2017,"April 6th, 2017",7.5,7.58,7.33,7.5,7.42,7.42,10.0,10.0,10.0,7.58,82.33,0.1,0,1.0,8,"April 6th, 2018",706
1,200.0,3.0,475.0,,3.0,19,1.0,2016,"February 9th, 2017",7.33,7.5,7.5,7.33,7.5,7.5,10.0,10.0,10.0,7.67,82.33,0.11,0,3.0,11,"February 9th, 2018",707
1,183.0,3.0,,568.0,3.0,19,1.0,2016 / 2017,"October 13th, 2016",7.42,7.42,7.42,7.5,7.5,7.58,10.0,10.0,10.0,7.5,82.33,0.11,0,4.0,14,"October 13th, 2017",708
1,104.0,3.0,206.0,266.0,3.0,19,3.0,2016,"August 16th, 2016",7.5,7.5,7.42,7.5,7.42,7.5,10.0,10.0,10.0,7.5,82.33,0.11,0,2.0,3,"August 16th, 2017",709
1,109.0,9.0,176.0,569.0,1.0,12,3.0,2015,"July 15th, 2016",7.75,7.5,7.25,7.25,7.42,7.67,10.0,10.0,10.0,7.5,82.33,0.1,6,1.0,3,"July 15th, 2017",710
1,64.0,9.0,477.0,570.0,1.0,12,1.0,2015,"May 17th, 2016",7.75,7.33,7.5,7.5,7.33,7.58,10.0,10.0,10.0,7.33,82.33,0.0,0,2.0,0,"May 17th, 2017",711
1,10.0,8.0,478.0,,4.0,6,1.0,2015,"April 5th, 2016",7.5,7.58,7.42,7.5,7.42,7.42,10.0,10.0,10.0,7.5,82.33,0.12,0,6.0,2,"April 5th, 2017",712
1,102.0,3.0,479.0,571.0,3.0,2,1.0,2015/2016,"October 8th, 2015",8.25,7.83,7.25,8.33,8.17,8.08,10.0,6.67,10.0,7.75,82.33,0.07,0,0.0,0,"October 7th, 2016",713
1,134.0,3.0,,572.0,3.0,19,1.0,2015,"April 20th, 2015",7.42,7.5,7.5,7.42,7.5,7.58,10.0,10.0,10.0,7.42,82.33,0.11,0,0.0,10,"April 19th, 2016",714
1,30.0,2.0,480.0,573.0,1.0,15,1.0,2015,"March 10th, 2015",7.5,7.42,7.17,7.83,7.5,7.5,10.0,10.0,10.0,7.42,82.33,0.1,0,0.0,6,"March 9th, 2016",715
1,29.0,30.0,481.0,574.0,1.0,14,1.0,2014,"November 4th, 2014",7.33,7.58,7.42,7.58,7.33,7.5,10.0,10.0,10.0,7.58,82.33,0.12,0,0.0,0,"November 4th, 2015",716
1,102.0,3.0,482.0,575.0,3.0,2,5.0,2014/2015,"October 15th, 2014",7.75,8.08,7.67,8.08,8.08,8.0,10.0,10.0,6.67,8.0,82.33,0.11,0,0.0,0,"October 15th, 2015",717
1,30.0,2.0,117.0,576.0,1.0,15,1.0,2014,"June 10th, 2014",7.58,7.67,7.5,7.58,7.75,7.5,9.33,10.0,10.0,7.42,82.33,0.12,0,0.0,3,"June 10th, 2015",718
1,36.0,10.0,,577.0,1.0,2,1.0,2014,"April 2nd, 2014",7.33,7.58,7.42,7.5,7.5,7.5,10.0,10.0,10.0,7.5,82.33,0.11,0,0.0,0,"April 2nd, 2015",719
1,127.0,18.0,412.0,578.0,1.0,12,1.0,2013,"January 21st, 2014",7.42,7.33,7.5,7.17,7.08,8.33,10.0,10.0,10.0,7.5,82.33,0.1,0,0.0,2,"January 21st, 2015",720
1,68.0,13.0,483.0,,5.0,7,1.0,2013/2014,"December 26th, 2013",7.5,7.5,7.5,7.5,7.5,7.5,10.0,10.0,10.0,7.33,82.33,0.11,0,0.0,0,"December 26th, 2014",721
1,68.0,13.0,484.0,,1.0,7,1.0,2013/2014,"December 26th, 2013",7.5,7.5,7.5,7.5,7.5,7.5,10.0,10.0,10.0,7.33,82.33,0.11,0,0.0,0,"December 26th, 2014",722
1,30.0,2.0,287.0,579.0,1.0,15,1.0,2013,"July 16th, 2013",7.5,7.42,7.58,7.5,7.5,7.58,10.0,10.0,10.0,7.25,82.33,0.12,2,0.0,1,"July 16th, 2014",723
1,32.0,18.0,,580.0,1.0,5,1.0,2013,"June 21st, 2013",7.5,7.42,7.5,7.5,7.5,7.58,10.0,10.0,10.0,7.33,82.33,0.0,0,0.0,1,"June 21st, 2014",724
1,78.0,10.0,485.0,138.0,1.0,8,1.0,2013,"March 15th, 2013",7.67,7.5,7.42,7.5,7.42,7.42,10.0,10.0,10.0,7.42,82.33,0.12,0,0.0,3,"March 15th, 2014",725
1,201.0,9.0,,,1.0,2,1.0,2012,"October 9th, 2012",7.92,7.58,7.25,7.75,7.92,7.58,9.33,9.33,10.0,7.67,82.33,0.0,0,0.0,14,"October 9th, 2013",726
1,30.0,2.0,487.0,582.0,1.0,15,1.0,2012,"October 5th, 2012",7.67,7.5,7.33,7.67,7.5,7.33,10.0,10.0,10.0,7.33,82.33,0.11,0,0.0,3,"October 5th, 2013",727
1,118.0,10.0,488.0,,3.0,8,4.0,2012,"September 27th, 2012",7.58,7.67,7.58,7.33,7.0,7.58,10.0,10.0,10.0,7.58,82.33,0.15,1,0.0,8,"September 27th, 2013",728
1,88.0,10.0,489.0,306.0,1.0,8,1.0,2012,"August 31st, 2012",7.67,7.58,7.5,7.58,7.5,7.5,10.0,10.0,10.0,7.0,82.33,0.13,0,0.0,9,"August 31st, 2013",729
1,30.0,2.0,111.0,584.0,1.0,15,1.0,2012,"May 23rd, 2012",7.5,7.67,7.33,7.5,7.33,7.5,10.0,10.0,10.0,7.5,82.33,0.1,2,0.0,5,"May 23rd, 2013",730
1,14.0,3.0,490.0,585.0,3.0,9,1.0,2012,"April 11th, 2012",7.58,7.5,7.42,7.5,7.5,7.42,10.0,10.0,10.0,7.42,82.33,0.12,0,0.0,2,"April 11th, 2013",731
1,152.0,10.0,491.0,586.0,1.0,8,1.0,2012,"March 5th, 2012",8.0,7.75,7.33,7.33,7.08,7.67,9.33,10.0,10.0,7.83,82.33,0.11,0,0.0,0,"March 5th, 2013",732
1,14.0,3.0,492.0,587.0,1.0,9,1.0,2012,"February 17th, 2012",7.58,7.58,7.25,7.58,7.42,7.5,10.0,10.0,10.0,7.42,82.33,0.11,0,0.0,2,"February 16th, 2013",733
1,45.0,18.0,,588.0,3.0,5,1.0,2012,"January 31st, 2012",7.83,7.58,7.33,7.25,7.58,7.42,10.0,10.0,10.0,7.33,82.33,0.0,0,0.0,0,"January 30th, 2013",734
1,202.0,3.0,493.0,589.0,1.0,2,1.0,,"November 15th, 2017",7.58,7.5,7.25,7.42,7.67,7.33,10.0,10.0,10.0,7.5,82.25,0.09,2,6.0,10,"November 15th, 2018",735
1,68.0,13.0,,,,7,5.0,2016/2017,"February 13th, 2017",7.0,7.08,7.0,7.17,7.0,7.0,10.0,10.0,10.0,10.0,82.25,0.1,0,0.0,0,"February 13th, 2018",736
1,30.0,2.0,495.0,590.0,1.0,15,1.0,2016,"August 31st, 2016",7.67,7.5,7.25,7.67,7.42,7.42,10.0,10.0,10.0,7.33,82.25,0.11,0,2.0,2,"August 31st, 2017",737
1,104.0,3.0,215.0,235.0,3.0,19,1.0,2015/2016,"October 8th, 2015",7.42,7.67,7.5,7.08,7.5,7.42,10.0,10.0,10.0,7.67,82.25,0.0,0,0.0,9,"October 7th, 2016",738
1,62.0,21.0,496.0,591.0,1.0,17,1.0,2014,"July 8th, 2015",7.58,7.67,7.5,7.67,7.83,8.42,9.33,9.33,9.33,7.58,82.25,0.12,0,0.0,0,"July 7th, 2016",739
1,61.0,12.0,497.0,592.0,1.0,11,1.0,2015,"April 15th, 2015",7.58,7.5,7.42,7.58,7.42,7.42,10.0,10.0,10.0,7.33,82.25,0.11,0,0.0,2,"April 14th, 2016",740
1,29.0,30.0,498.0,593.0,1.0,14,5.0,2014,"November 4th, 2014",7.58,7.42,7.33,7.42,7.58,7.5,10.0,10.0,10.0,7.42,82.25,0.13,0,0.0,0,"November 4th, 2015",741
1,102.0,3.0,482.0,575.0,3.0,2,1.0,2014/2015,"October 16th, 2014",7.75,7.58,7.42,7.42,7.33,7.33,10.0,10.0,10.0,7.42,82.25,0.11,0,0.0,0,"October 16th, 2015",742
1,68.0,13.0,499.0,,1.0,7,1.0,2013/2014,"December 26th, 2013",7.5,7.5,7.5,7.5,7.5,7.5,10.0,10.0,10.0,7.25,82.25,0.11,0,0.0,0,"December 26th, 2014",743
1,203.0,10.0,500.0,,1.0,8,5.0,2013,"July 19th, 2013",7.58,7.58,7.42,7.42,7.42,7.42,10.0,10.0,10.0,7.42,82.25,0.12,0,0.0,4,"July 19th, 2014",744
1,23.0,6.0,,595.0,3.0,2,3.0,2013,"May 3rd, 2013",7.33,7.42,7.5,7.67,7.5,7.42,10.0,10.0,10.0,7.42,82.25,0.0,0,0.0,1,"May 3rd, 2014",745
1,118.0,10.0,501.0,,1.0,8,4.0,2012,"September 27th, 2012",7.58,7.58,7.5,7.17,7.42,7.42,10.0,10.0,10.0,7.58,82.25,0.16,3,0.0,8,"September 27th, 2013",746
1,30.0,2.0,502.0,597.0,1.0,15,1.0,2012,"September 19th, 2012",7.5,7.5,7.33,7.58,7.67,7.33,10.0,10.0,10.0,7.33,82.25,0.11,0,0.0,2,"September 19th, 2013",747
1,88.0,10.0,503.0,306.0,1.0,8,1.0,2012,"August 31st, 2012",7.5,7.58,7.42,7.67,7.33,7.42,10.0,10.0,10.0,7.33,82.25,0.13,0,0.0,3,"August 31st, 2013",748
1,186.0,10.0,504.0,,1.0,8,1.0,2012,"August 30th, 2012",7.67,7.58,7.33,7.5,7.42,7.42,10.0,10.0,10.0,7.33,82.25,0.12,0,0.0,13,"August 30th, 2013",749
1,179.0,21.0,,598.0,1.0,2,1.0,2012,"August 21st, 2012",7.75,7.33,7.33,7.5,7.5,7.5,10.0,10.0,10.0,7.33,82.25,0.0,2,0.0,5,"August 21st, 2013",750
1,172.0,10.0,505.0,,1.0,8,1.0,2012,"July 11th, 2012",7.33,7.58,7.42,7.67,7.33,7.5,10.0,10.0,10.0,7.42,82.25,0.11,0,0.0,0,"July 11th, 2013",751
1,70.0,10.0,506.0,229.0,1.0,8,1.0,2012,"April 2nd, 2012",7.42,7.5,7.42,7.58,7.42,7.5,10.0,10.0,10.0,7.42,82.25,0.1,0,0.0,3,"April 2nd, 2013",752
1,32.0,18.0,,600.0,1.0,5,1.0,2012,"February 22nd, 2012",7.5,7.42,7.67,7.33,7.58,7.33,10.0,10.0,10.0,7.42,82.25,0.12,0,0.0,1,"February 21st, 2013",753
1,49.0,18.0,,601.0,1.0,5,1.0,2012,"February 9th, 2012",7.67,7.33,7.33,7.33,7.5,7.5,10.0,10.0,10.0,7.58,82.25,0.11,0,0.0,0,"February 8th, 2013",754
1,14.0,3.0,,602.0,3.0,9,1.0,2012,"January 23rd, 2012",7.67,7.58,7.42,7.0,7.5,7.58,10.0,10.0,10.0,7.5,82.25,0.12,0,0.0,1,"January 22nd, 2013",755
1,49.0,18.0,,,,5,,,"March 1st, 2011",7.17,7.25,7.58,7.25,7.58,7.67,10.0,10.0,10.0,7.75,82.25,0.22,0,0.0,2,"February 29th, 2012",756
1,104.0,3.0,509.0,219.0,3.0,19,1.0,2016,"August 16th, 2016",7.42,7.42,7.5,7.42,7.42,7.5,10.0,10.0,10.0,7.5,82.17,0.11,0,1.0,5,"August 16th, 2017",757
1,16.0,12.0,145.0,604.0,1.0,11,3.0,2015,"June 9th, 2016",7.5,7.5,7.17,7.42,7.5,7.5,10.0,10.0,10.0,7.58,82.17,0.11,0,1.0,2,"June 9th, 2017",758
1,204.0,14.0,510.0,605.0,,11,1.0,,"March 15th, 2016",7.5,7.5,7.33,7.42,7.5,7.42,10.0,10.0,10.0,7.5,82.17,0.1,0,0.0,1,"March 15th, 2017",759
1,205.0,15.0,511.0,606.0,1.0,14,1.0,2015,"November 16th, 2015",7.58,7.42,7.42,7.33,7.5,7.42,10.0,10.0,10.0,7.5,82.17,0.13,1,0.0,6,"November 15th, 2016",760
1,206.0,15.0,,607.0,1.0,21,1.0,2015/2016,"October 20th, 2015",7.42,7.42,7.42,7.5,7.5,7.33,10.0,10.0,10.0,7.58,82.17,0.12,0,0.0,1,"October 19th, 2016",761
1,104.0,3.0,215.0,401.0,3.0,19,1.0,2015/2016,"October 8th, 2015",6.92,7.58,7.42,7.33,7.83,7.5,10.0,10.0,10.0,7.58,82.17,0.0,0,0.0,1,"October 7th, 2016",762
1,103.0,17.0,,608.0,1.0,2,3.0,2014,"June 9th, 2015",7.42,7.42,7.17,7.75,7.25,7.67,10.0,10.0,10.0,7.5,82.17,0.12,0,0.0,0,"June 8th, 2016",763
1,61.0,12.0,497.0,592.0,1.0,11,1.0,2015,"April 15th, 2015",7.67,7.5,7.25,7.42,7.58,7.42,10.0,10.0,10.0,7.33,82.17,0.11,0,0.0,2,"April 14th, 2016",764
1,11.0,2.0,513.0,609.0,1.0,7,5.0,2014,"March 21st, 2015",7.42,7.42,7.5,7.5,7.42,7.5,10.0,10.0,10.0,7.42,82.17,0.09,0,0.0,4,"March 20th, 2016",765
1,134.0,3.0,,610.0,3.0,19,1.0,2014,"January 15th, 2015",7.58,7.5,7.42,7.25,7.5,7.42,10.0,10.0,10.0,7.5,82.17,0.12,0,0.0,1,"January 15th, 2016",766
1,86.0,15.0,514.0,611.0,1.0,14,1.0,2014,"December 15th, 2014",7.75,7.42,7.42,7.58,7.33,7.42,10.0,10.0,10.0,7.25,82.17,0.12,0,0.0,1,"December 15th, 2015",767
1,136.0,10.0,296.0,338.0,1.0,8,1.0,2013,"July 15th, 2014",7.42,7.33,7.17,7.42,7.33,8.17,10.0,10.0,10.0,7.33,82.17,0.12,0,0.0,0,"July 15th, 2015",768
1,28.0,10.0,,33.0,1.0,2,4.0,2013,"April 10th, 2014",7.5,7.5,7.33,7.42,7.5,7.42,10.0,10.0,10.0,7.5,82.17,0.1,1,0.0,1,"April 10th, 2015",769
1,68.0,13.0,516.0,,6.0,7,1.0,2013/2014,"December 26th, 2013",7.5,7.5,7.5,7.5,7.5,7.5,10.0,10.0,10.0,7.17,82.17,0.11,0,0.0,0,"December 26th, 2014",770
1,17.0,13.0,517.0,612.0,1.0,2,1.0,2012,"May 29th, 2013",7.67,7.5,7.5,7.17,7.17,7.58,10.0,10.0,10.0,7.58,82.17,0.0,0,0.0,0,"May 29th, 2014",771
1,32.0,18.0,,613.0,1.0,5,3.0,2013,"March 20th, 2013",7.33,7.25,7.25,7.58,7.75,7.5,10.0,10.0,10.0,7.5,82.17,0.0,0,0.0,1,"March 20th, 2014",772
1,118.0,10.0,518.0,,1.0,8,4.0,2012,"September 27th, 2012",7.5,7.67,7.0,7.5,7.33,7.5,10.0,10.0,10.0,7.67,82.17,0.15,1,0.0,9,"September 27th, 2013",773
1,12.0,2.0,,615.0,1.0,2,4.0,2012,"August 2nd, 2012",7.25,7.75,7.0,7.75,8.17,7.75,10.0,10.0,9.33,7.17,82.17,0.12,0,0.0,2,"August 2nd, 2013",774
1,207.0,10.0,520.0,,1.0,8,1.0,2012,"July 11th, 2012",7.5,7.58,7.25,7.5,7.5,7.33,10.0,10.0,10.0,7.5,82.17,0.12,0,0.0,4,"July 11th, 2013",775
1,70.0,10.0,521.0,617.0,1.0,8,1.0,2012,"July 2nd, 2012",7.0,7.67,7.5,7.5,7.42,7.5,10.0,10.0,10.0,7.58,82.17,0.1,0,0.0,1,"July 2nd, 2013",776
1,32.0,18.0,,,,5,,4T/10,"February 9th, 2011",7.58,7.67,7.42,7.17,7.17,7.75,10.0,10.0,10.0,7.42,82.17,0.08,0,0.0,0,"February 9th, 2012",777
1,63.0,7.0,522.0,,1.0,18,,2017,"August 3rd, 2017",7.5,7.5,7.42,7.42,7.5,7.42,10.0,10.0,10.0,7.33,82.08,0.15,0,0.0,3,"August 3rd, 2018",778
1,84.0,18.0,,619.0,1.0,5,1.0,2016,"February 20th, 2017",7.75,7.58,7.42,7.67,7.83,7.58,9.33,9.33,10.0,7.58,82.08,0.0,0,7.0,6,"February 20th, 2018",779
1,104.0,3.0,351.0,219.0,3.0,19,1.0,2016,"August 16th, 2016",7.42,7.58,7.42,7.5,7.42,7.25,10.0,10.0,10.0,7.5,82.08,0.11,0,1.0,3,"August 16th, 2017",780
1,104.0,3.0,215.0,235.0,3.0,19,1.0,2015/2016,"October 8th, 2015",7.25,7.25,7.58,7.58,7.25,7.92,10.0,10.0,10.0,7.25,82.08,0.0,0,0.0,1,"October 7th, 2016",781
1,208.0,9.0,523.0,620.0,1.0,12,5.0,2015,"April 10th, 2015",7.75,7.42,7.42,7.25,7.17,7.42,10.0,10.0,10.0,7.67,82.08,0.0,0,0.0,0,"April 9th, 2016",782
1,149.0,15.0,524.0,621.0,1.0,21,1.0,2014,"March 25th, 2015",7.42,7.33,7.42,7.42,7.5,7.58,10.0,10.0,10.0,7.42,82.08,0.12,0,0.0,5,"March 24th, 2016",783
1,209.0,15.0,525.0,622.0,1.0,14,1.0,2014,"January 8th, 2015",7.42,7.5,7.5,7.33,7.33,7.5,10.0,10.0,10.0,7.5,82.08,0.12,0,0.0,3,"January 8th, 2016",784
1,147.0,18.0,,623.0,1.0,2,1.0,2013,"September 12th, 2014",7.5,7.42,7.42,7.42,7.67,7.42,10.0,10.0,10.0,7.25,82.08,0.11,1,0.0,0,"September 12th, 2015",785
1,109.0,9.0,526.0,624.0,1.0,12,1.0,2013,"March 21st, 2014",7.58,7.33,7.33,7.33,7.5,7.67,10.0,10.0,10.0,7.33,82.08,0.11,0,0.0,2,"March 21st, 2015",786
1,23.0,6.0,,625.0,3.0,2,3.0,2012,"November 26th, 2012",7.25,7.58,7.58,7.25,7.5,7.42,10.0,10.0,10.0,7.5,82.08,0.11,0,0.0,0,"November 26th, 2013",787
1,194.0,10.0,465.0,,1.0,8,1.0,2012,"September 10th, 2012",7.42,7.58,7.5,7.33,7.42,7.42,10.0,10.0,10.0,7.42,82.08,0.13,0,0.0,7,"September 10th, 2013",788
1,210.0,10.0,,626.0,1.0,8,1.0,2012,"August 30th, 2012",7.5,7.42,7.42,7.5,7.25,7.5,10.0,10.0,10.0,7.5,82.08,0.13,3,0.0,13,"August 30th, 2013",789
1,156.0,10.0,528.0,,1.0,8,1.0,2012,"July 26th, 2012",7.67,7.5,7.25,7.58,7.42,7.33,10.0,10.0,10.0,7.33,82.08,0.11,0,0.0,11,"July 26th, 2013",790
1,164.0,27.0,385.0,,3.0,2,1.0,2012,"July 23rd, 2012",7.67,8.0,7.17,7.08,7.67,7.08,10.0,10.0,10.0,7.42,82.08,0.12,0,0.0,2,"July 23rd, 2013",791
1,172.0,10.0,529.0,,1.0,8,1.0,2012,"July 11th, 2012",7.58,7.42,7.25,7.75,7.33,7.42,10.0,10.0,10.0,7.33,82.08,0.11,0,0.0,1,"July 11th, 2013",792
1,23.0,6.0,,629.0,1.0,2,1.0,2012,"February 23rd, 2012",7.33,7.5,7.33,7.58,7.08,7.83,10.0,10.0,10.0,7.42,82.08,0.1,0,0.0,2,"February 22nd, 2013",793
1,45.0,18.0,,,,5,,January 2011,"April 18th, 2011",7.67,7.42,7.67,7.33,7.25,7.58,10.0,10.0,10.0,7.17,82.08,0.08,1,0.0,5,"April 17th, 2012",794
1,16.0,12.0,531.0,630.0,1.0,11,1.0,2017,"June 1st, 2017",7.5,7.5,7.17,7.5,7.5,7.42,10.0,10.0,10.0,7.42,82.0,0.12,0,0.0,1,"June 1st, 2018",795
1,16.0,12.0,532.0,630.0,3.0,11,1.0,2016,"April 6th, 2017",7.5,7.5,7.25,7.33,7.42,7.5,10.0,10.0,10.0,7.5,82.0,0.1,0,1.0,7,"April 6th, 2018",796
1,104.0,3.0,533.0,219.0,3.0,19,1.0,2016,"August 16th, 2016",7.5,7.33,7.42,7.5,7.33,7.42,10.0,10.0,10.0,7.5,82.0,0.11,0,2.0,3,"August 16th, 2017",797
1,211.0,15.0,534.0,631.0,1.0,14,1.0,2015,"November 16th, 2015",7.67,7.33,7.33,7.42,7.42,7.42,10.0,10.0,10.0,7.42,82.0,0.13,0,0.0,20,"November 15th, 2016",798
1,212.0,31.0,535.0,632.0,1.0,3,5.0,2015,"November 5th, 2015",7.42,7.5,7.25,7.33,7.5,7.5,10.0,10.0,10.0,7.5,82.0,0.12,0,0.0,0,"November 4th, 2016",799
1,213.0,15.0,536.0,633.0,1.0,14,1.0,2014,"December 18th, 2014",7.42,7.42,7.33,7.58,7.33,7.42,10.0,10.0,10.0,7.5,82.0,0.12,0,0.0,3,"December 18th, 2015",800
1,29.0,30.0,537.0,634.0,1.0,14,3.0,2014,"October 31st, 2014",7.5,7.42,7.33,7.58,7.33,7.5,10.0,10.0,10.0,7.33,82.0,0.13,0,0.0,1,"October 31st, 2015",801
1,17.0,13.0,538.0,612.0,1.0,2,1.0,2013,"July 22nd, 2014",7.33,7.5,7.17,7.42,7.5,7.33,10.0,10.0,10.0,7.75,82.0,0.09,0,0.0,0,"July 22nd, 2015",802
1,103.0,17.0,,635.0,1.0,2,1.0,2013,"June 20th, 2014",7.58,7.5,7.42,7.42,7.33,7.42,10.0,10.0,10.0,7.33,82.0,0.11,0,0.0,0,"June 20th, 2015",803
1,66.0,9.0,219.0,636.0,1.0,12,1.0,2013,"June 9th, 2014",7.5,7.25,7.33,7.33,7.75,7.5,10.0,10.0,10.0,7.33,82.0,0.1,0,0.0,4,"June 9th, 2015",804
1,214.0,12.0,539.0,637.0,1.0,11,1.0,2014,"April 30th, 2014",7.33,7.33,7.33,7.5,7.5,7.83,10.0,10.0,10.0,7.17,82.0,0.11,0,0.0,5,"April 30th, 2015",805
1,49.0,18.0,,638.0,1.0,5,1.0,2013,"September 13th, 2013",7.33,7.33,7.58,7.5,7.5,7.58,10.0,10.0,10.0,7.17,82.0,0.11,0,0.0,1,"September 13th, 2014",806
1,17.0,13.0,540.0,612.0,1.0,2,3.0,2012,"June 3rd, 2013",7.42,7.58,7.33,7.42,8.0,7.5,9.33,10.0,10.0,7.42,82.0,0.12,0,0.0,0,"June 3rd, 2014",807
1,98.0,3.0,181.0,639.0,3.0,2,5.0,2012,"May 21st, 2013",7.33,7.67,7.42,7.17,7.33,7.42,10.0,10.0,10.0,7.67,82.0,0.11,0,0.0,0,"May 21st, 2014",808
1,215.0,10.0,541.0,,1.0,8,1.0,2012,"July 11th, 2012",7.67,7.33,7.25,7.5,7.42,7.42,10.0,10.0,10.0,7.42,82.0,0.12,0,0.0,1,"July 11th, 2013",809
1,14.0,3.0,339.0,641.0,3.0,9,1.0,2012,"June 4th, 2012",7.42,7.5,7.33,7.5,7.33,7.5,10.0,10.0,10.0,7.42,82.0,0.12,0,0.0,1,"June 4th, 2013",810
1,14.0,3.0,542.0,642.0,5.0,9,5.0,2012,"April 11th, 2012",7.42,7.5,7.25,7.5,7.5,7.42,10.0,10.0,10.0,7.42,82.0,0.11,0,0.0,1,"April 11th, 2013",811
1,30.0,2.0,,643.0,3.0,15,1.0,2012,"March 26th, 2012",7.33,7.33,7.33,7.5,7.67,7.67,10.0,10.0,10.0,7.17,82.0,0.11,0,0.0,3,"March 26th, 2013",812
1,14.0,3.0,544.0,644.0,5.0,9,1.0,2012,"February 17th, 2012",7.58,7.5,7.17,7.5,7.5,7.42,10.0,10.0,10.0,7.33,82.0,0.12,0,0.0,2,"February 16th, 2013",813
1,131.0,2.0,276.0,645.0,1.0,2,1.0,2012,"February 1st, 2012",7.75,7.33,7.33,7.42,7.75,7.67,10.0,10.0,9.33,7.42,82.0,0.0,0,0.0,10,"January 31st, 2013",814
1,49.0,18.0,,,,5,,Mayo a Julio,"July 29th, 2011",7.33,7.0,7.08,7.42,7.5,7.67,10.0,10.0,10.0,8.0,82.0,0.07,0,0.0,2,"July 28th, 2012",815
1,30.0,2.0,545.0,534.0,1.0,15,1.0,2017,"August 22nd, 2017",7.58,7.5,7.25,7.58,7.58,7.5,9.33,10.0,10.0,7.58,81.92,0.1,0,0.0,1,"August 22nd, 2018",816
1,30.0,2.0,402.0,647.0,1.0,15,1.0,2017,"June 22nd, 2017",7.5,7.5,7.25,7.42,7.42,7.42,10.0,10.0,10.0,7.42,81.92,0.11,0,2.0,0,"June 22nd, 2018",817
1,16.0,12.0,24.0,566.0,1.0,11,1.0,2017,"June 1st, 2017",7.58,7.5,7.25,7.33,7.42,7.5,10.0,10.0,10.0,7.33,81.92,0.12,0,0.0,1,"June 1st, 2018",818
1,183.0,3.0,546.0,568.0,3.0,19,1.0,2016 / 2017,"October 26th, 2016",7.42,7.33,7.33,7.5,7.5,7.33,10.0,10.0,10.0,7.5,81.92,0.11,0,0.0,4,"October 26th, 2017",819
1,62.0,21.0,547.0,648.0,1.0,17,1.0,2014,"May 5th, 2015",7.67,7.58,7.33,7.5,7.5,7.67,10.0,10.0,9.33,7.33,81.92,0.11,0,0.0,2,"May 4th, 2016",820
