SpeciesID,VarietyID,OwnerID,CountryID,FarmID,CompanyID,ProcessingID,CertificationID,ColorID,Harvest.Year,Grading.Date,Number.of.Bags,Bag.Weight,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Cupper.Points,Total.Cup.Points,Moisture,Category.One.Defects,Quakers,Category.Two.Defects,Expiration,CoffeeID
1,6,109,9,176,232,1,12,5,2015,2016-06-06,275,69.0,7.67,7.67,7.75,7.67,7.5,7.75,10.0,10.0,10.0,7.83,83.83,0.0,0,0.0,0,2017-06-06,277
1,3,30,2,158,233,1,15,1,2016,2016-05-23,100,69.0,7.75,7.75,7.5,7.75,7.83,7.58,10.0,10.0,10.0,7.67,83.83,0.11,0,7.0,6,2017-05-23,278
1,1,68,13,214,234,2,7,2,2016,2016-02-23,167,30.0,7.75,7.67,7.5,7.75,7.75,7.67,10.0,10.0,10.0,7.75,83.83,0.0,0,0.0,0,2017-02-22,279
1,11,104,3,215,235,3,19,1,2015,2015-10-08,320,2.0,7.25,7.58,7.42,8.0,7.75,7.83,10.0,10.0,10.0,8.0,83.83,0.0,0,0.0,0,2016-10-07,280
1,16,17,13,216,18,1,2,1,2014,2015-04-30,8,18.0,7.67,7.75,7.67,7.75,7.42,7.75,10.0,10.0,10.0,7.83,83.83,0.0,0,0.0,1,2016-04-29,281
1,1,110,1,217,236,3,1,1,2014,2015-03-31,320,60.0,7.75,7.75,7.67,7.67,7.58,7.67,10.0,10.0,10.0,7.75,83.83,0.12,0,0.0,4,2016-03-30,282
1,3,102,3,218,237,5,2,1,2014,2014-10-16,300,2.0,7.67,7.67,7.58,7.5,7.83,8.17,10.0,10.0,9.33,8.08,83.83,0.0,0,0.0,1,2015-10-16,283
1,14,66,9,219,238,1,12,1,2013,2014-06-09,250,1.0,7.83,7.42,7.5,7.83,7.75,7.83,10.0,10.0,10.0,7.67,83.83,0.1,0,0.0,3,2015-06-09,284
1,3,30,2,163,239,1,15,1,2014,2014-05-22,250,69.0,7.58,7.83,7.33,8.0,7.58,7.75,10.0,10.0,10.0,7.75,83.83,0.1,0,0.0,1,2015-05-22,285
1,11,102,3,197,212,3,2,1,2013,2013-12-26,320,60.0,7.92,7.5,7.33,7.67,8.17,7.5,10.0,10.0,10.0,7.75,83.83,0.1,0,0.0,0,2014-12-26,286
1,1,111,23,220,240,3,2,3,2013,2013-10-04,1,2.26796,7.5,7.67,7.58,7.75,7.83,7.83,10.0,10.0,10.0,7.67,83.83,0.09,0,0.0,0,2014-10-04,287
1,6,32,18,120,241,1,5,1,2013,2013-09-03,250,70.0,7.67,7.58,7.58,7.83,7.58,7.67,10.0,10.0,10.0,7.92,83.83,0.11,0,0.0,1,2014-09-03,288
1,3,30,2,221,242,1,15,1,2013,2013-04-26,250,69.0,7.5,7.83,7.5,7.83,7.83,7.67,10.0,10.0,10.0,7.67,83.83,0.11,0,0.0,3,2014-04-26,289
1,3,112,10,222,243,3,8,1,2012,2012-07-26,20,1.0,7.67,8.0,7.67,7.42,7.67,7.5,10.0,10.0,10.0,7.92,83.83,0.1,0,0.0,2,2013-07-26,290
1,21,78,10,223,244,3,8,2,2012,2012-06-06,250,1.0,7.67,7.58,7.5,7.75,7.75,7.75,10.0,10.0,10.0,7.83,83.83,0.11,0,0.0,4,2013-06-06,291
1,11,113,3,224,245,5,9,1,2011,2011-12-21,300,1.0,7.83,7.83,7.58,7.67,7.5,7.58,10.0,10.0,10.0,7.83,83.83,0.12,0,0.0,3,2012-12-20,292
1,1,114,17,225,246,2,2,2,2011,2011-09-20,175,50.0,7.75,7.75,7.58,8.0,7.67,7.58,10.0,10.0,10.0,7.5,83.83,0.02,0,0.0,2,2012-09-19,293
1,1,103,17,202,2,2,2,2,2011,2011-08-16,1,60.0,7.5,7.83,7.58,7.58,7.75,7.83,10.0,10.0,10.0,7.75,83.83,0.01,0,0.0,0,2012-08-15,294
1,1,6,1,226,27,2,4,2,2010,2010-06-17,300,6.0,7.58,7.83,7.58,8.0,7.83,7.5,10.0,10.0,10.0,7.5,83.83,0.1,0,0.0,3,2011-06-17,295
1,12,115,16,227,247,1,13,1,2018,2018-01-11,200,60.0,7.75,7.58,7.5,7.58,7.75,7.75,10.0,10.0,10.0,7.83,83.75,0.11,0,0.0,2,2019-01-11,296
1,3,104,3,203,216,3,19,1,2017,2017-10-20,320,60.0,7.67,7.67,7.58,7.75,7.67,7.67,10.0,10.0,10.0,7.75,83.75,0.11,0,0.0,5,2018-10-20,297
1,6,45,18,186,248,1,5,1,2017,2017-09-28,275,70.0,7.83,7.83,7.58,7.58,7.58,7.58,10.0,10.0,10.0,7.75,83.75,0.11,0,0.0,1,2018-09-28,298
1,16,17,13,228,18,3,2,1,2016,2017-06-06,10,10.0,7.67,7.67,7.58,7.58,7.67,7.83,10.0,10.0,10.0,7.75,83.75,0.0,0,0.0,0,2018-06-06,299
1,1,49,18,79,249,1,5,1,2016,2017-02-15,275,70.0,7.92,7.75,7.5,7.67,7.75,7.5,10.0,10.0,10.0,7.67,83.75,0.0,1,0.0,4,2018-02-15,300
1,4,10,8,229,10,1,6,1,2015,2016-04-06,3,60.0,7.83,7.75,7.67,7.5,7.58,7.67,10.0,10.0,10.0,7.75,83.75,0.1,0,1.0,2,2017-04-06,301
1,6,45,18,148,250,3,5,1,2015,2015-11-27,250,70.0,7.75,7.67,7.5,7.67,7.58,7.83,10.0,10.0,10.0,7.75,83.75,0.0,0,0.0,0,2016-11-26,302
1,3,116,11,230,251,3,10,1,2013,2014-06-30,320,60.0,8.0,7.92,7.58,7.75,7.33,7.5,10.0,10.0,10.0,7.67,83.75,0.12,0,0.0,0,2015-06-30,303
1,2,117,24,231,252,1,2,1,2013,2014-06-09,18,2.26796,7.83,7.83,7.83,7.67,8.0,8.17,9.33,9.33,10.0,7.75,83.75,0.12,0,0.0,1,2015-06-09,304
1,6,49,18,87,253,1,5,1,2014,2014-02-05,100,70.0,7.67,7.67,7.67,7.92,7.5,7.67,10.0,10.0,10.0,7.67,83.75,0.0,0,0.0,5,2015-02-05,305
1,2,95,18,232,254,1,5,1,2014,2014-01-24,250,70.0,7.67,7.42,7.42,7.42,8.0,8.33,10.0,10.0,10.0,7.5,83.75,0.0,0,0.0,3,2015-01-24,306
1,6,32,18,120,255,1,5,5,2013,2013-11-22,250,70.0,7.58,7.67,7.75,7.67,7.67,7.67,10.0,10.0,10.0,7.75,83.75,0.0,0,0.0,1,2014-11-22,307
1,6,32,18,233,256,1,5,1,2013,2013-08-27,275,70.0,7.75,7.67,7.75,7.58,7.42,8.0,10.0,10.0,10.0,7.58,83.75,0.11,0,0.0,3,2014-08-27,308
1,10,23,6,30,257,3,2,3,2013,2013-05-02,12,45.3592,7.25,7.42,7.67,7.58,7.83,8.25,10.0,10.0,10.0,7.75,83.75,0.0,0,0.0,0,2014-05-02,309
1,6,118,10,234,13,3,8,4,2012,2012-09-27,10,1.0,7.83,7.58,7.58,7.5,7.75,7.67,10.0,10.0,10.0,7.83,83.75,0.13,5,0.0,5,2013-09-27,310
1,6,12,2,235,258,1,2,3,2012,2012-05-24,250,1.360776,7.67,7.58,7.58,7.67,7.75,7.75,10.0,10.0,10.0,7.75,83.75,0.11,0,0.0,1,2013-05-24,311
1,1,45,18,236,259,2,5,2,2011,2011-04-20,275,70.0,7.83,7.83,7.58,7.33,7.42,7.67,10.0,10.0,10.0,8.08,83.75,0.1,0,0.0,1,2012-04-19,312
1,1,32,18,237,260,2,5,2,2011,2011-02-09,250,70.0,7.75,7.67,7.25,7.25,7.58,8.5,10.0,10.0,10.0,7.75,83.75,0.06,0,0.0,1,2012-02-09,313
1,1,23,6,30,261,2,2,2,2010,2010-06-29,4,1.0,7.83,7.67,7.75,7.67,7.58,7.5,10.0,10.0,10.0,7.75,83.75,0.0,0,0.0,0,2011-06-29,314
1,3,104,3,203,262,3,19,1,2017,2017-10-20,320,60.0,7.67,7.83,7.5,7.67,7.67,7.5,10.0,10.0,10.0,7.83,83.67,0.11,0,0.0,2,2018-10-20,315
1,12,115,16,238,263,1,13,3,2017,2017-09-01,200,60.0,8.08,7.67,7.67,7.58,7.25,7.67,10.0,10.0,10.0,7.75,83.67,0.11,0,0.0,0,2018-09-01,316
1,6,16,12,24,264,1,11,1,2016,2017-05-11,285,69.0,7.5,7.5,7.67,7.67,8.0,8.0,10.0,10.0,10.0,7.33,83.67,0.1,0,0.0,2,2018-05-11,317
1,6,119,14,239,265,1,11,1,2016,2017-05-11,275,69.0,7.67,7.75,7.67,7.67,7.83,7.58,10.0,10.0,10.0,7.5,83.67,0.1,0,0.0,3,2018-05-11,318
1,3,104,3,206,266,3,19,1,2016,2016-08-16,320,60.0,7.58,7.75,7.58,7.75,7.58,7.58,10.0,10.0,10.0,7.83,83.67,0.11,0,2.0,3,2017-08-16,319
1,6,17,13,25,18,3,2,3,2015,2016-05-18,20,50.0,7.5,7.67,7.33,7.92,7.83,7.67,10.0,10.0,10.0,7.75,83.67,0.1,0,0.0,0,2017-05-18,320
1,1,109,9,240,267,2,12,5,2016,2016-03-14,275,69.0,7.33,7.67,7.67,7.5,7.67,7.5,10.0,10.0,10.0,8.33,83.67,0.11,0,0.0,1,2017-03-14,321
1,1,103,17,241,268,1,2,3,2014,2015-06-09,1,1.0,7.5,7.75,7.58,7.83,7.67,7.58,10.0,10.0,10.0,7.75,83.67,0.12,0,0.0,0,2016-06-08,322
1,6,120,18,242,269,1,2,2,2014,2014-11-21,100,0.907184,7.5,7.75,7.5,7.75,7.67,7.67,10.0,10.0,10.0,7.83,83.67,0.11,0,0.0,4,2015-11-21,323
1,3,30,2,243,270,1,15,1,2014,2014-02-27,275,69.0,8.0,7.5,7.33,8.0,8.0,8.0,9.33,10.0,10.0,7.5,83.67,0.1,0,0.0,0,2015-02-27,324
1,6,32,18,244,271,1,5,1,2013,2013-10-29,250,70.0,7.83,7.75,7.67,7.58,7.58,7.67,10.0,10.0,10.0,7.58,83.67,0.0,0,0.0,3,2014-10-29,325
1,6,49,18,245,272,1,5,1,2013,2013-08-16,250,70.0,7.67,7.67,7.67,7.67,7.33,7.75,10.0,10.0,10.0,7.92,83.67,0.0,0,0.0,1,2014-08-16,326
1,3,30,2,182,273,1,15,1,2013,2013-05-30,250,69.0,7.67,7.67,7.42,7.67,8.0,7.75,10.0,10.0,10.0,7.5,83.67,0.12,1,0.0,3,2014-05-30,327
1,3,30,2,131,274,1,15,1,2013,2013-02-26,250,69.0,7.83,7.67,7.33,7.67,7.67,7.83,10.0,10.0,10.0,7.67,83.67,0.11,0,0.0,2,2014-02-26,328
1,6,32,18,120,275,1,5,1,2012,2012-11-22,250,70.0,7.75,7.75,7.58,7.83,7.17,7.75,10.0,10.0,10.0,7.83,83.67,0.11,0,0.0,1,2013-11-22,329
1,6,12,2,246,276,3,2,1,2012,2012-08-23,250,1.0,8.17,8.17,7.83,7.67,8.08,7.75,9.33,9.33,9.33,8.0,83.67,0.11,0,0.0,1,2013-08-23,330
1,3,30,2,111,277,1,15,1,2012,2012-07-09,250,1.0,7.67,8.17,7.5,7.42,7.58,7.83,10.0,10.0,10.0,7.5,83.67,0.11,0,0.0,13,2013-07-09,331
1,16,121,10,247,278,1,8,1,2012,2012-07-02,48,1.0,7.67,7.5,7.5,7.33,7.83,8.25,10.0,10.0,10.0,7.58,83.67,0.12,4,0.0,11,2013-07-02,332
1,16,122,7,248,279,1,18,1,2012,2012-05-23,10,60.0,8.17,7.67,7.58,7.58,7.42,7.67,10.0,10.0,10.0,7.58,83.67,0.12,0,0.0,0,2013-05-23,333
1,6,30,2,249,280,1,15,1,2012,2012-04-30,250,69.0,7.67,7.5,7.33,8.0,7.67,7.67,10.0,10.0,10.0,7.83,83.67,0.1,0,0.0,0,2013-04-30,334
1,1,23,6,4,281,2,2,2,2011,2011-04-21,3,45.3592,7.75,8.0,7.92,8.08,7.75,8.0,9.33,9.33,9.33,8.17,83.67,0.0,0,0.0,0,2012-04-20,335
1,3,104,3,203,262,3,19,1,2017,2017-10-20,320,60.0,7.58,7.67,7.58,7.58,7.67,7.58,10.0,10.0,10.0,7.92,83.58,0.11,0,0.0,5,2018-10-20,336
1,6,30,2,250,176,1,15,1,2016,2016-07-05,275,69.0,7.75,7.75,7.5,7.83,7.58,7.58,10.0,10.0,10.0,7.58,83.58,0.11,0,1.0,0,2017-07-05,337
1,6,49,18,79,282,1,5,1,2016,2016-04-15,275,70.0,7.75,7.75,7.58,7.58,7.67,7.58,10.0,10.0,10.0,7.67,83.58,0.11,0,0.0,4,2017-04-15,338
1,4,10,8,251,10,1,6,1,2015,2016-04-06,3,60.0,7.67,7.58,7.58,7.58,7.67,7.75,10.0,10.0,10.0,7.75,83.58,0.1,0,1.0,4,2017-04-06,339
1,6,49,18,87,283,1,5,1,2015,2015-11-19,275,70.0,7.67,7.75,7.58,7.67,7.75,7.58,10.0,10.0,10.0,7.58,83.58,0.12,0,0.0,3,2016-11-18,340
1,6,123,10,252,284,1,20,1,2014,2015-05-12,275,2.0,7.75,7.75,7.58,7.58,7.5,7.67,10.0,10.0,10.0,7.75,83.58,0.12,1,0.0,13,2016-05-11,341
1,2,11,1,253,11,1,7,2,2014,2015-03-25,250,60.0,7.75,7.67,7.58,7.67,7.5,7.67,10.0,10.0,10.0,7.75,83.58,0.0,0,0.0,7,2016-03-24,342
1,7,124,11,254,285,1,10,1,2013,2014-06-27,100,60.0,7.67,7.67,7.42,7.75,7.75,7.67,10.0,10.0,10.0,7.67,83.58,0.12,0,0.0,5,2015-06-27,343
1,6,43,18,255,286,3,5,1,2014,2014-06-24,250,70.0,7.67,7.58,7.67,7.67,7.67,7.67,10.0,10.0,10.0,7.67,83.58,0.0,0,0.0,0,2015-06-24,344
1,6,43,18,71,287,1,5,1,2014,2014-03-13,250,70.0,7.67,7.58,7.67,7.58,7.67,7.75,10.0,10.0,10.0,7.67,83.58,0.12,0,0.0,1,2015-03-13,345
1,6,43,18,71,288,1,5,2,2014,2014-03-21,250,70.0,7.75,7.58,7.5,7.58,7.75,7.83,10.0,10.0,10.0,7.58,83.58,0.0,0,0.0,0,2015-03-21,346
1,16,68,13,256,110,6,7,1,2013,2013-12-26,10,30.0,7.75,7.75,7.75,7.75,7.5,7.58,10.0,10.0,10.0,7.5,83.58,0.11,0,0.0,0,2014-12-26,347
1,6,49,18,257,289,1,5,1,2012,2012-08-31,275,70.0,7.67,7.67,7.58,7.67,7.75,7.58,10.0,10.0,10.0,7.67,83.58,0.11,0,0.0,3,2013-08-31,348
1,16,78,10,258,138,1,8,2,2012,2012-06-06,250,1.0,7.83,7.67,7.58,7.58,7.67,7.58,10.0,10.0,10.0,7.67,83.58,0.12,0,0.0,2,2013-06-06,349
1,6,45,18,77,74,3,5,1,2012,2012-04-02,250,70.0,7.67,7.58,7.58,7.58,7.67,7.75,10.0,10.0,10.0,7.75,83.58,0.11,0,0.0,4,2013-04-02,350
1,14,14,3,259,290,5,9,5,2012,2012-01-23,33,60.0,7.83,7.75,7.5,7.75,7.5,7.58,10.0,10.0,10.0,7.67,83.58,0.12,0,0.0,2,2013-01-22,351
1,6,45,18,260,291,1,5,3,2016,2017-02-20,50,70.0,7.75,7.58,7.58,7.75,7.75,7.5,10.0,10.0,10.0,7.58,83.5,0.0,0,0.0,5,2018-02-20,352
1,1,68,13,261,292,2,7,5,2017,2017-02-13,1,10.0,7.58,7.58,7.17,7.17,7.0,7.0,10.0,10.0,10.0,10.0,83.5,0.11,0,0.0,0,2018-02-13,353
1,6,109,9,262,293,1,12,5,2015,2016-06-06,245,69.0,7.92,7.42,7.5,7.67,7.5,7.67,10.0,10.0,10.0,7.83,83.5,0.0,0,0.0,0,2017-06-06,354
1,6,45,18,263,294,3,5,1,2016,2016-04-07,250,70.0,7.75,7.58,7.58,7.5,7.75,7.75,10.0,10.0,10.0,7.58,83.5,0.0,0,0.0,0,2017-04-07,355
1,3,30,2,264,295,1,15,3,2016,2016-03-16,250,69.0,7.67,7.75,7.5,7.83,7.58,7.58,10.0,10.0,10.0,7.58,83.5,0.1,0,2.0,5,2017-03-16,356
1,6,49,18,87,296,1,5,1,2015,2015-11-19,180,70.0,7.58,7.58,7.58,7.58,7.75,7.67,10.0,10.0,10.0,7.75,83.5,0.12,0,0.0,4,2016-11-18,357
1,23,125,15,265,297,1,14,1,2015,2015-11-16,5,60.0,7.75,7.67,7.58,7.67,7.67,7.58,10.0,10.0,10.0,7.58,83.5,0.13,0,0.0,21,2016-11-15,358
1,8,81,7,266,143,5,2,3,2015,2015-09-14,200,30.0,7.25,7.67,7.58,7.92,7.83,7.58,10.0,10.0,10.0,7.67,83.5,0.13,0,0.0,8,2016-09-13,359
1,1,126,1,267,298,3,1,2,2014,2015-03-31,320,60.0,7.67,7.75,7.5,7.58,7.75,7.67,10.0,10.0,10.0,7.58,83.5,0.1,1,0.0,18,2016-03-30,360
1,1,75,18,79,299,1,5,2,2014,2015-03-12,275,2.0,7.67,7.42,7.67,7.83,7.58,7.67,10.0,10.0,10.0,7.67,83.5,0.0,1,0.0,0,2016-03-11,361
1,6,32,18,268,300,1,5,1,2014,2015-01-22,275,70.0,8.0,7.58,7.25,7.58,7.92,7.58,10.0,10.0,10.0,7.58,83.5,0.11,0,0.0,0,2016-01-22,362
1,6,127,2,269,301,1,12,1,2013,2014-12-18,250,1.0,7.58,7.75,7.5,7.83,7.42,7.67,10.0,10.0,10.0,7.75,83.5,0.1,0,0.0,0,2015-12-18,363
1,6,43,18,270,302,1,5,2,2014,2014-08-11,250,70.0,7.75,7.58,7.33,7.5,7.83,7.83,10.0,10.0,10.0,7.67,83.5,0.0,2,0.0,0,2015-08-11,364
1,6,128,12,271,303,3,11,1,2014,2014-04-08,275,1.0,7.67,7.5,7.67,7.5,7.67,7.67,10.0,10.0,10.0,7.83,83.5,0.1,0,0.0,3,2015-04-08,365
1,6,32,18,120,304,1,5,1,2013,2013-04-26,250,70.0,7.58,7.75,7.42,7.67,7.75,7.67,10.0,10.0,10.0,7.67,83.5,0.0,1,0.0,1,2014-04-26,366
1,6,32,18,120,305,1,5,1,2013,2013-05-24,250,70.0,7.58,7.67,7.58,7.75,7.58,7.75,10.0,10.0,10.0,7.58,83.5,0.11,0,Unknown,2,2014-05-24,367
1,3,88,10,272,306,3,8,1,2012,2012-08-31,10,1.0,7.83,7.58,7.25,7.5,7.5,7.42,10.0,10.0,10.0,8.42,83.5,0.13,0,0.0,14,2013-08-31,368
1,16,129,10,273,307,5,8,1,2012,2012-08-30,10,1.0,7.67,7.75,7.67,7.75,7.58,7.5,10.0,10.0,10.0,7.58,83.5,0.11,0,0.0,12,2013-08-30,369
1,15,130,10,274,308,1,8,1,2012,2012-07-11,15,1.0,7.75,7.67,7.67,7.75,7.33,7.5,10.0,10.0,10.0,7.83,83.5,0.12,0,0.0,0,2013-07-11,370
1,6,30,2,275,309,1,15,1,2012,2012-04-30,275,69.0,7.83,7.5,7.5,8.0,7.67,7.5,10.0,10.0,10.0,7.5,83.5,0.1,0,0.0,5,2013-04-30,371
1,6,49,18,87,310,1,5,1,2012,2012-02-09,175,70.0,7.67,7.58,7.58,7.67,7.67,7.67,10.0,10.0,10.0,7.67,83.5,0.11,0,0.0,0,2013-02-08,372
1,3,131,2,276,311,1,2,1,2012,2012-02-01,250,2.0,7.5,7.5,7.75,7.5,8.0,7.67,10.0,10.0,10.0,7.58,83.5,0.0,3,0.0,12,2013-01-31,373
1,1,23,6,4,312,2,2,2,2011,2011-03-08,14,45.3592,7.5,7.67,7.58,7.92,7.58,7.67,10.0,10.0,10.0,7.58,83.5,0.01,0,0.0,0,2012-03-07,374
1,1,132,7,277,313,2,18,2,2010,2010-11-29,10,60.0,7.83,7.58,7.58,7.58,7.75,7.58,10.0,10.0,10.0,7.58,83.5,0.0,0,0.0,0,2011-11-29,375
1,6,45,18,278,314,1,5,1,2017,2017-11-09,300,29.0,7.5,7.58,7.58,7.5,7.75,7.83,10.0,10.0,10.0,7.67,83.42,0.0,0,2.0,1,2018-11-09,376
1,3,30,2,169,315,1,15,1,2017,2017-08-23,50,69.0,7.67,7.75,7.5,7.58,7.58,7.67,10.0,10.0,10.0,7.67,83.42,0.1,0,0.0,3,2018-08-23,377
1,6,45,18,186,316,1,5,1,2016,2017-05-10,600,29.0,7.67,7.67,7.5,7.67,7.67,7.58,10.0,10.0,10.0,7.67,83.42,0.11,0,0.0,2,2018-05-10,378
1,6,109,9,176,317,1,12,5,2016,2017-02-17,275,69.0,7.58,7.5,7.42,7.92,7.5,7.67,10.0,10.0,10.0,7.83,83.42,0.09,0,0.0,4,2018-02-17,379
1,1,68,13,279,292,2,7,5,2015,2017-02-13,1,10.0,7.67,7.67,7.0,7.08,7.0,7.0,10.0,10.0,10.0,10.0,83.42,0.11,0,0.0,0,2018-02-13,380
1,7,133,11,280,318,1,10,1,2015,2016-07-21,20,1218.0,7.58,7.75,7.33,7.75,7.67,7.58,10.0,10.0,10.0,7.75,83.42,0.11,0,0.0,1,2017-07-21,381
1,4,59,17,281,96,1,3,3,2015,2016-06-27,500,25.0,7.5,7.58,7.75,7.5,7.75,7.67,10.0,10.0,10.0,7.67,83.42,0.13,0,0.0,0,2017-06-27,382
1,3,62,21,282,319,1,17,2,2016,2016-04-25,275,69.0,7.58,7.5,7.75,7.58,7.75,7.67,10.0,10.0,10.0,7.58,83.42,0.11,0,0.0,0,2017-04-25,383
1,6,45,18,148,320,3,5,1,2015,2015-04-29,275,70.0,7.58,7.67,7.58,7.67,7.58,7.67,10.0,10.0,10.0,7.67,83.42,0.12,4,0.0,0,2016-04-28,384
1,11,134,3,283,321,5,19,1,2014,2015-01-15,300,60.0,7.33,7.83,7.75,7.5,7.42,7.83,10.0,10.0,10.0,7.75,83.42,0.12,0,0.0,6,2016-01-15,385
1,3,135,15,284,322,1,14,1,2014,2014-12-12,39,60.0,7.75,7.67,7.58,7.67,7.58,7.58,10.0,10.0,10.0,7.58,83.42,0.13,0,0.0,4,2015-12-12,386
1,6,43,18,285,323,1,5,1,2014,2014-10-15,250,70.0,7.58,7.58,7.25,7.75,7.75,8.58,9.33,10.0,10.0,7.58,83.42,0.12,0,0.0,1,2015-10-15,387
1,3,30,2,163,324,3,15,1,2013,2014-08-21,250,69.0,7.75,7.83,7.33,7.83,7.5,7.67,10.0,10.0,10.0,7.5,83.42,0.1,0,0.0,1,2015-08-21,388
1,6,30,2,286,325,1,15,1,2014,2014-02-18,250,69.0,7.67,7.75,7.5,7.83,7.58,7.5,10.0,10.0,10.0,7.58,83.42,0.1,0,0.0,2,2015-02-18,389
1,3,30,2,287,326,1,15,1,2013,2013-07-16,250,69.0,7.67,7.5,7.75,7.42,7.75,7.75,10.0,10.0,10.0,7.58,83.42,0.11,0,0.0,0,2014-07-16,390
1,10,23,6,30,327,3,2,1,2012,2013-01-24,13,45.3592,7.42,7.75,7.67,7.58,7.67,7.67,10.0,10.0,10.0,7.67,83.42,0.0,0,0.0,2,2014-01-24,391
1,6,32,18,288,328,1,5,1,2012,2012-06-26,250,70.0,7.5,7.75,7.58,7.5,7.67,7.75,10.0,10.0,10.0,7.67,83.42,0.11,0,0.0,2,2013-06-26,392
1,1,75,18,79,329,2,5,2,2011,2011-02-01,250,70.0,7.58,7.58,7.58,7.67,7.75,7.67,10.0,10.0,10.0,7.58,83.42,0.1,1,0.0,3,2012-02-01,393
1,1,23,6,31,330,2,2,2,2010,2010-12-27,12,60.0,7.5,7.92,7.42,7.67,7.83,7.58,10.0,10.0,10.0,7.5,83.42,0.01,0,0.0,0,2011-12-27,394
1,20,103,17,202,2,2,2,2,2010,2010-04-13,4,0.453592,7.58,7.25,7.5,7.92,7.92,7.42,10.0,10.0,10.0,7.83,83.42,0.11,0,0.0,0,2011-04-13,395
1,1,2,10,289,331,2,2,2,2010,2010-05-26,6,6.0,7.25,7.88,7.38,7.63,7.5,8.75,9.0,10.0,10.0,8.0,83.38,0.09,2,0.0,4,2011-05-26,396
1,6,32,18,290,332,1,5,2,2016,2016-11-08,275,70.0,7.75,7.5,7.75,7.58,7.58,7.58,10.0,10.0,10.0,7.58,83.33,0.0,0,1.0,0,2017-11-08,397
1,6,49,18,291,333,1,5,5,2016,2016-06-15,130,70.0,7.67,7.58,7.58,7.42,7.67,7.75,10.0,10.0,10.0,7.67,83.33,0.0,0,0.0,0,2017-06-15,398
1,6,49,18,79,334,1,5,1,2016,2016-05-05,275,70.0,7.83,7.58,7.58,7.58,7.5,7.58,10.0,10.0,10.0,7.67,83.33,0.0,1,0.0,2,2017-05-05,399
1,14,102,3,292,266,5,2,1,2015,2015-10-12,10,2.0,7.5,7.83,7.33,7.58,7.58,7.92,10.0,10.0,10.0,7.58,83.33,0.1,1,0.0,5,2016-10-11,400
1,6,123,10,293,335,1,20,1,2014,2015-07-14,275,1.0,7.75,7.75,7.5,7.67,7.5,7.58,10.0,10.0,10.0,7.58,83.33,0.12,0,0.0,2,2016-07-13,401
1,6,32,18,294,336,1,5,1,2015,2015-04-08,275,70.0,7.67,7.75,7.42,7.83,7.83,7.42,10.0,10.0,10.0,7.42,83.33,0.11,0,0.0,1,2016-04-07,402
1,2,29,15,295,337,5,14,1,2014,2014-12-12,10,60.0,7.75,7.58,7.67,7.58,7.58,7.58,10.0,10.0,10.0,7.58,83.33,0.12,0,0.0,6,2015-12-12,403
1,2,136,10,296,338,1,8,1,2013,2014-07-15,200,1.0,7.67,7.67,7.58,7.67,7.5,7.58,10.0,10.0,10.0,7.67,83.33,0.12,0,0.0,0,2015-07-15,404
1,6,12,9,18,339,1,2,1,2014,2014-04-07,250,1.360776,7.67,7.67,7.42,7.67,7.67,7.67,10.0,10.0,10.0,7.58,83.33,0.12,0,0.0,3,2015-04-07,405
1,10,47,6,30,340,3,2,3,2014,2014-02-25,12,45.3592,7.83,7.58,7.83,7.67,7.92,8.0,9.33,10.0,9.33,7.83,83.33,0.11,0,0.0,1,2015-02-25,406
1,14,66,9,297,341,1,12,1,2013,2014-02-14,250,1.0,7.5,7.67,7.67,7.5,7.83,7.17,10.0,10.0,10.0,8.0,83.33,0.11,0,0.0,3,2015-02-14,407
1,1,36,4,4,342,1,2,1,2013,2014-01-21,280,2.26796,7.83,7.75,7.58,7.83,7.92,7.58,9.33,10.0,10.0,7.5,83.33,0.12,0,0.0,5,2015-01-21,408
1,16,137,25,298,343,1,2,1,2012,2013-10-03,2,1.814368,7.58,7.5,7.67,7.5,7.83,7.42,10.0,10.0,10.0,7.83,83.33,0.11,0,0.0,4,2014-10-03,409
1,6,45,18,299,344,3,5,1,2013,2013-04-26,250,70.0,7.67,7.67,7.5,7.67,7.92,7.42,10.0,10.0,10.0,7.5,83.33,0.11,0,0.0,1,2014-04-26,410
1,3,30,2,131,345,1,15,1,2013,2013-02-26,250,69.0,7.83,7.67,7.17,7.67,7.67,7.67,10.0,10.0,10.0,7.67,83.33,0.11,0,0.0,3,2014-02-26,411
1,10,23,6,30,346,3,2,3,2012,2013-01-24,7,45.3592,7.92,7.5,7.58,7.83,7.67,7.67,9.33,10.0,10.0,7.83,83.33,0.1,0,0.0,4,2014-01-24,412
1,3,46,26,300,72,1,2,2,2012,2012-08-29,220,60.0,7.75,7.67,7.33,7.5,7.5,7.75,10.0,10.0,10.0,7.83,83.33,0.0,0,0.0,5,2013-08-29,413
1,6,32,18,120,347,1,5,1,2012,2012-05-30,250,70.0,7.5,7.67,7.67,7.58,7.67,7.58,10.0,10.0,10.0,7.67,83.33,0.0,0,0.0,1,2013-05-30,414
1,1,23,6,30,2,2,2,2,2011,2011-09-20,27,45.3592,8.08,7.83,7.83,7.75,7.67,7.58,9.33,10.0,9.33,7.92,83.33,0.01,0,0.0,0,2012-09-19,415
